reading_id,farm_id,date,temperature_f,precipitation_in
2843,18,2024-12-02,95.8,0.6
2844,26,2024-02-22,96.65,0.6
2845,17,2024-04-19,87.68,1.11
2846,15,2024-09-11,62.5,0.31
2847,7,2025-12-15,67.95,0.73
2848,26,2025-03-05,69.66,0.6
2849,16,2024-06-15,73.61,1.9
2850,5,2024-11-17,94.83,0.11
2851,26,2025-03-18,40.78,0.95
2852,2,2024-12-07,95.63,0.24
2853,16,2025-05-13,91.54,0.98
2854,26,2025-08-25,44.98,0.86
2855,16,2024-10-20,47.03,1.61
2856,22,2024-06-12,71.86,1.19
2857,6,2024-04-13,35.75,1.59
2858,1,2024-06-02,67.83,0.99
2859,6,2025-12-15,75.36,1.98
2860,1,2025-04-27,42.43,0.27
2861,24,2025-11-26,78.0,1.65
2862,23,2025-11-13,70.04,0.08
2863,20,2024-12-04,37.0,1.99
2864,6,2024-02-10,73.01,1.64
2865,13,2024-06-23,92.79,1.65
2866,32,2024-04-20,48.71,0.58
2867,34,2024-03-14,88.23,0.57
2868,5,2025-04-18,72.43,0.52
2869,33,2024-04-08,64.75,0.45
2870,19,2024-02-02,57.54,0.68
2871,11,2025-12-12,63.09,0.91
2872,33,2024-11-09,50.56,1.41
2873,26,2025-03-04,86.49,0.47
2874,20,2025-11-13,52.86,0.48
2875,10,2025-12-21,40.87,0.16
2876,8,2024-05-31,37.54,0.9
2877,10,2024-03-16,49.77,0.67
2878,21,2025-08-16,46.75,0.96
2879,27,2024-05-05,95.09,1.34
2880,36,2025-08-24,51.18,1.42
2881,31,2025-11-02,32.37,0.31
2882,13,2024-12-19,34.62,0.06
2883,17,2025-02-02,43.06,1.0
2884,26,2025-12-27,90.38,0.9
2885,21,2025-12-25,59.56,0.63
2886,12,2024-01-08,90.84,0.33
2887,17,2025-03-01,36.53,1.75
2888,22,2024-05-31,32.94,0.28
2889,33,2025-09-10,64.68,0.56
2890,13,2024-07-03,59.25,1.54
2891,24,2025-12-29,54.01,1.23
2892,22,2024-01-03,37.32,1.54
2893,33,2024-07-25,44.77,0.67
2894,33,2024-10-07,67.16,1.78
2895,13,2025-03-21,83.88,1.46
2896,3,2025-04-10,97.49,1.18
2897,19,2025-07-05,99.78,0.91
2898,19,2024-12-06,31.25,1.18
2899,5,2025-04-30,88.07,0.83
2900,30,2025-09-15,70.03,1.85
2901,15,2025-04-05,48.53,1.78
2902,3,2024-08-22,76.79,1.16
2903,26,2024-09-28,30.3,0.46
2904,15,2025-04-05,46.73,0.0
2905,4,2024-03-18,86.17,0.55
2906,35,2025-03-02,31.14,1.74
2907,20,2025-09-06,76.43,0.99
2908,14,2025-06-30,76.29,0.58
2909,8,2024-08-28,94.79,0.78
2910,22,2024-06-30,68.15,0.4
2911,28,2024-03-22,53.01,0.49
2912,31,2024-01-22,36.96,1.86
2913,17,2024-06-22,76.02,1.34
2914,27,2024-06-14,93.42,0.41
2915,11,2025-01-05,36.83,1.86
2916,20,2025-07-09,78.41,1.28
2917,5,2024-06-08,91.13,1.71
2918,1,2024-09-02,34.62,1.54
2919,18,2024-07-02,37.94,0.9
2920,8,2025-05-27,83.62,1.56
2921,30,2025-06-07,38.55,1.34
2922,18,2024-03-26,54.94,0.18
2923,12,2025-02-01,86.46,1.09
2924,17,2024-01-19,93.76,1.24
2925,6,2024-03-05,41.36,0.68
2926,34,2025-12-07,67.44,0.96
2927,23,2024-01-31,53.81,0.78
2928,28,2024-04-16,86.51,1.55
2929,26,2024-08-05,41.73,1.24
2930,31,2025-08-23,82.34,0.13
2931,15,2025-11-03,95.37,1.56
2932,36,2025-04-13,57.11,1.29
2933,13,2024-02-12,32.55,0.38
2934,23,2024-01-18,99.14,1.87
2935,22,2025-03-01,82.48,0.01
2936,21,2025-04-19,35.97,1.69
2937,34,2025-07-28,83.63,1.19
2938,31,2025-05-21,68.75,1.1
2939,22,2024-05-02,73.75,0.06
2940,21,2024-09-08,51.84,1.64
2941,19,2024-02-09,90.11,0.11
2942,20,2025-11-11,97.49,0.27
2943,17,2025-01-23,99.95,0.56
2944,27,2024-03-17,98.26,0.73
2945,32,2024-11-11,81.7,0.81
2946,2,2024-10-18,52.94,1.42
2947,9,2025-06-21,72.2,1.7
2948,24,2024-04-26,36.66,0.53
2949,22,2024-11-21,92.19,0.37
2950,14,2025-08-19,86.03,0.46
2951,18,2024-11-14,88.9,1.1
2952,35,2024-03-22,86.81,1.1
2953,35,2024-10-31,93.44,1.32
2954,7,2025-02-17,82.66,0.08
2955,27,2024-04-05,76.05,0.54
2956,4,2024-05-20,34.81,1.9
2957,1,2024-04-19,92.4,0.09
2958,24,2025-02-19,67.94,0.53
2959,36,2024-09-10,35.74,0.34
2960,7,2025-10-07,86.86,0.94
2961,9,2024-06-22,81.65,1.64
2962,33,2024-09-01,99.28,0.01
2963,34,2024-10-06,70.37,1.46
2964,13,2025-05-19,68.33,0.12
2965,14,2025-09-19,76.68,0.38
2966,34,2024-10-26,54.1,0.81
2967,27,2025-08-15,50.14,0.5
2968,8,2025-12-24,59.42,1.3
2969,32,2024-01-02,98.45,0.81
2970,13,2024-09-16,78.39,1.15
2971,8,2025-11-18,47.41,1.42
2972,15,2024-09-12,82.14,1.46
2973,26,2024-05-16,97.57,0.55
2974,8,2025-08-11,30.2,0.42
2975,8,2025-12-13,30.96,0.21
2976,14,2025-04-02,40.11,1.45
2977,8,2025-01-12,52.76,0.82
2978,34,2025-11-27,49.25,1.33
2979,10,2024-07-30,57.24,0.38
2980,16,2025-05-16,64.22,0.55
2981,4,2024-09-15,30.21,0.93
2982,4,2024-03-02,82.38,1.05
2983,14,2025-02-27,37.73,0.57
2984,19,2024-10-13,42.39,1.54
2985,31,2025-06-26,34.57,0.91
2986,20,2025-10-21,45.7,0.4
2987,18,2025-05-03,97.45,0.54
2988,31,2024-08-13,60.67,0.27
2989,16,2025-10-22,64.01,0.44
2990,36,2025-06-05,74.93,0.29
2991,18,2025-01-14,66.54,1.38
2992,18,2025-11-05,66.15,0.62
2993,26,2024-01-21,34.41,1.91
2994,7,2024-09-04,92.91,0.5
2995,16,2025-11-15,95.2,1.71
2996,34,2024-07-06,73.93,1.95
2997,1,2024-06-01,97.1,0.65
2998,36,2025-03-05,69.76,0.0
2999,13,2024-07-10,37.59,0.61
3000,28,2024-09-14,78.72,0.54
3001,13,2025-10-05,58.14,1.68
3002,23,2024-04-08,56.59,1.25
3003,16,2024-11-28,33.21,0.67
3004,31,2024-09-03,67.27,0.99
3005,28,2025-07-29,31.15,0.15
3006,9,2024-08-24,58.75,0.09
3007,30,2025-02-26,67.45,1.48
3008,7,2025-11-28,99.28,1.1
3009,9,2024-08-14,81.66,0.44
3010,7,2024-02-07,47.95,1.84
3011,27,2024-05-03,99.39,1.29
3012,29,2024-08-02,36.54,1.85
3013,8,2024-04-05,86.38,1.58
3014,35,2025-10-06,95.68,0.48
3015,31,2025-12-06,49.4,0.33
3016,1,2025-05-16,87.19,0.43
3017,27,2024-12-04,37.01,1.01
3018,15,2025-08-12,49.44,0.85
3019,23,2024-12-31,82.73,1.11
3020,11,2024-01-28,81.72,1.96
3021,2,2025-11-14,49.27,0.34
3022,11,2024-08-27,81.62,1.46
3023,13,2024-08-02,43.84,0.59
3024,4,2025-11-08,61.46,1.24
3025,3,2024-04-30,80.8,1.45
3026,24,2025-10-04,82.96,1.52
3027,28,2024-06-06,78.15,1.67
3028,11,2025-04-30,56.47,0.34
3029,3,2025-06-29,42.26,1.69
3030,27,2024-04-21,35.94,0.32
3031,5,2024-06-06,59.05,0.87
3032,11,2024-09-29,79.96,1.43
3033,34,2025-08-28,92.93,1.83
3034,22,2025-04-08,41.02,1.99
3035,35,2025-11-07,69.71,1.91
3036,28,2024-06-25,72.77,1.59
3037,18,2024-11-19,48.22,0.43
3038,2,2024-07-19,58.41,0.75
3039,35,2025-04-21,94.91,1.75
3040,8,2025-12-12,38.87,0.11
3041,35,2024-04-25,69.2,0.79
3042,9,2024-02-24,66.26,1.08
3043,15,2024-05-09,46.83,0.1
3044,35,2024-03-16,46.9,1.1
3045,22,2025-06-21,67.63,0.52
3046,22,2025-07-16,39.53,0.36
3047,28,2025-05-17,89.52,0.41
3048,15,2025-12-16,74.54,1.04
3049,29,2024-03-14,59.55,1.27
3050,6,2024-11-25,62.26,1.36
3051,22,2024-01-31,32.32,0.02
3052,2,2025-11-11,78.36,1.73
3053,2,2024-03-26,52.57,1.52
3054,6,2024-03-25,78.16,0.96
3055,7,2025-03-25,84.86,1.08
3056,24,2024-02-28,85.12,1.5
3057,2,2024-06-02,99.19,0.63
3058,8,2025-05-31,75.19,1.51
3059,17,2024-06-12,35.95,1.63
3060,35,2025-05-03,50.1,1.04
3061,5,2024-06-03,42.3,1.53
3062,33,2025-09-28,85.18,0.63
3063,31,2024-02-11,65.5,0.93
3064,3,2025-09-05,33.42,1.32
3065,16,2025-01-21,54.17,0.68
3066,24,2025-06-12,49.26,0.3
3067,25,2025-07-30,38.61,0.83
3068,18,2025-06-07,45.95,0.64
3069,4,2025-01-09,51.71,0.34
3070,25,2024-02-12,68.68,0.08
3071,31,2024-02-24,58.47,0.48
3072,36,2025-04-16,73.27,1.57
3073,2,2025-10-01,84.5,1.91
3074,34,2024-07-08,38.8,0.12
3075,4,2024-05-05,90.57,0.51
3076,34,2024-05-07,92.31,1.83
3077,1,2024-09-24,73.79,0.52
3078,12,2025-07-14,96.39,1.0
3079,16,2025-06-12,43.57,1.44
3080,13,2025-06-25,75.34,0.8
3081,16,2024-06-07,77.11,0.28
3082,26,2025-09-25,77.45,1.45
3083,34,2025-08-08,75.16,1.33
3084,20,2025-02-21,50.83,0.04
3085,27,2024-05-13,55.78,1.45
3086,34,2025-03-17,44.97,0.62
3087,17,2024-03-25,62.34,0.08
3088,25,2024-10-25,96.18,1.26
3089,11,2024-12-29,96.23,0.75
3090,19,2024-02-13,43.06,1.58
3091,24,2024-12-14,68.04,0.37
3092,13,2024-01-24,76.81,0.94
3093,20,2025-02-25,85.45,1.73
3094,33,2025-08-12,97.2,1.06
3095,2,2024-08-19,81.15,0.74
3096,36,2025-12-15,65.07,0.36
3097,18,2024-12-05,80.78,0.27
3098,4,2025-11-20,78.18,0.08
3099,4,2024-10-25,46.72,1.83
3100,14,2024-12-29,43.6,1.05
3101,21,2025-12-26,38.55,1.46
3102,10,2024-04-14,36.3,1.42
3103,30,2025-06-22,62.65,1.76
3104,8,2025-07-11,33.38,1.95
3105,16,2025-08-30,36.4,1.36
3106,32,2024-08-09,39.43,1.29
3107,15,2024-02-10,91.77,1.71
3108,5,2024-03-26,94.27,1.22
3109,33,2025-05-23,83.09,0.65
3110,25,2024-04-07,62.32,1.0
3111,27,2025-07-19,80.42,1.05
3112,1,2024-01-11,93.81,0.42
3113,2,2024-01-31,71.03,0.67
3114,27,2024-04-24,68.48,1.68
3115,34,2024-01-14,47.11,0.75
3116,31,2025-10-14,79.2,0.53
3117,19,2025-09-02,38.38,1.45
3118,27,2024-01-04,91.76,1.36
3119,26,2025-01-11,72.68,0.69
3120,4,2024-03-19,51.79,0.14
3121,8,2025-06-22,74.75,1.15
3122,7,2025-07-06,50.46,0.46
3123,34,2025-05-03,54.01,0.05
3124,9,2025-02-21,43.63,1.63
3125,11,2024-08-08,72.46,1.01
3126,5,2024-09-02,61.59,0.67
3127,27,2024-03-19,36.46,1.87
3128,19,2024-05-13,66.38,0.81
3129,3,2025-01-10,74.13,1.56
3130,22,2024-08-31,64.47,0.79
3131,28,2024-02-17,66.35,0.19
3132,9,2025-03-12,84.62,0.04
3133,3,2024-07-16,91.24,0.11
3134,14,2025-01-04,57.34,1.77
3135,6,2024-01-28,57.04,1.37
3136,5,2024-11-24,95.82,0.43
3137,12,2024-08-11,47.78,0.68
3138,4,2025-03-16,65.64,0.37
3139,7,2025-05-12,73.85,0.97
3140,36,2025-10-21,93.17,1.24
3141,34,2024-09-27,50.33,1.93
3142,8,2024-09-04,51.28,1.11
3143,34,2025-04-03,84.62,0.69
3144,16,2025-05-03,90.4,1.83
3145,34,2024-05-19,58.52,0.42
3146,24,2025-09-21,80.67,0.11
3147,24,2025-04-07,78.38,0.04
3148,4,2025-06-03,55.78,1.13
3149,5,2024-10-23,50.0,0.36
3150,2,2025-04-08,99.43,1.17
3151,11,2025-02-16,82.94,1.41
3152,27,2025-10-01,70.09,0.75
3153,19,2025-07-19,74.92,1.52
3154,30,2024-04-01,92.24,0.59
3155,35,2025-01-09,70.55,1.27
3156,16,2024-05-30,53.12,0.21
3157,2,2025-05-27,92.11,1.14
3158,13,2024-06-28,92.34,0.22
3159,15,2024-10-28,84.64,1.55
3160,28,2025-02-17,69.47,1.92
3161,4,2025-02-21,73.56,0.05
3162,36,2025-04-29,40.85,1.28
3163,30,2025-03-03,98.06,0.06
3164,29,2024-06-27,82.45,0.62
3165,15,2025-06-16,72.47,0.65
3166,24,2025-10-27,47.08,1.9
3167,9,2025-11-04,92.79,1.51
3168,19,2024-01-04,92.81,1.92
3169,8,2024-05-25,93.16,1.13
3170,28,2024-12-15,32.1,1.61
3171,10,2025-02-19,71.34,0.72
3172,10,2025-03-20,76.26,0.19
3173,36,2025-01-26,70.1,0.69
3174,5,2024-08-09,31.05,0.96
3175,28,2024-04-10,77.04,1.37
3176,10,2024-07-13,86.51,0.63
3177,22,2024-05-03,47.64,0.38
3178,18,2025-02-12,67.9,0.48
3179,20,2025-06-05,49.03,1.8
3180,2,2024-06-17,63.49,0.45
3181,1,2025-11-14,89.65,0.87
3182,26,2025-02-02,34.38,0.11
3183,25,2025-05-30,44.14,0.16
3184,13,2025-09-18,53.44,1.94
3185,2,2024-02-19,96.17,0.75
3186,4,2025-09-18,75.38,0.16
3187,5,2024-11-25,33.8,0.82
3188,12,2025-10-06,66.53,1.74
3189,29,2025-10-19,58.78,0.29
3190,24,2024-08-13,74.63,0.54
3191,32,2025-03-27,60.99,0.56
3192,11,2024-02-29,80.0,0.9
3193,9,2025-02-16,83.41,0.82
3194,9,2025-09-02,39.6,0.04
3195,6,2025-05-18,80.75,1.65
3196,25,2024-02-18,98.74,1.13
3197,5,2024-09-26,31.59,1.87
3198,35,2024-09-26,34.7,0.39
3199,13,2025-04-09,46.25,1.87
3200,21,2025-01-01,80.04,0.34
3201,23,2025-02-14,37.61,1.09
3202,6,2025-04-20,30.74,1.7
3203,11,2025-11-25,37.12,1.21
3204,1,2025-01-23,37.88,1.5
3205,16,2025-06-09,98.57,0.64
3206,30,2025-05-22,68.23,1.95
3207,25,2024-05-04,43.33,0.89
3208,35,2024-10-30,51.5,1.19
3209,11,2025-08-15,52.61,0.28
3210,26,2024-10-28,65.72,1.95
3211,7,2025-03-17,49.28,1.99
3212,16,2025-04-07,44.34,0.5
3213,7,2025-02-11,62.93,0.22
3214,10,2025-04-19,81.86,1.0
3215,33,2024-06-23,94.06,0.15
3216,11,2025-10-16,36.46,0.98
3217,35,2024-07-05,37.16,0.39
3218,34,2025-03-05,42.01,1.09
3219,32,2025-12-04,72.45,0.47
3220,28,2024-08-25,91.23,1.08
3221,8,2025-06-11,42.41,1.36
3222,21,2025-02-22,32.04,0.46
3223,29,2024-01-24,64.5,1.41
3224,35,2025-10-13,60.01,1.36
3225,8,2025-04-09,63.48,0.12
3226,32,2024-08-29,93.02,1.04
3227,10,2024-01-16,55.56,0.0
3228,35,2024-05-27,35.9,1.68
3229,12,2024-08-17,74.04,0.66
3230,11,2024-03-29,99.45,1.36
3231,24,2024-01-16,84.41,1.08
3232,29,2024-04-17,78.07,0.81
3233,10,2024-03-15,66.6,1.54
3234,12,2024-03-15,98.72,0.28
3235,26,2025-04-12,82.85,1.91
3236,36,2025-08-27,67.4,1.36
3237,16,2025-03-16,73.64,1.08
3238,35,2024-01-17,96.72,0.25
3239,3,2024-12-04,85.89,1.9
3240,15,2025-11-09,88.92,0.87
3241,17,2025-06-03,97.83,1.3
3242,20,2025-09-12,53.64,1.47
3243,33,2025-07-20,74.07,1.29
3244,19,2024-12-21,61.63,1.09
3245,30,2024-02-06,78.67,0.88
3246,23,2024-07-02,46.47,1.09
3247,29,2025-02-03,63.43,1.08
3248,12,2024-01-27,95.37,0.9
3249,25,2024-03-20,97.45,0.13
3250,30,2025-05-21,72.73,0.98
3251,35,2024-06-02,89.99,1.15
3252,28,2025-06-01,64.81,1.69
3253,9,2024-11-23,66.13,0.39
3254,3,2025-10-20,67.25,1.36
3255,1,2025-02-12,75.05,1.36
3256,16,2025-01-12,33.63,0.54
3257,2,2025-11-10,92.63,0.72
3258,25,2025-01-25,80.94,0.66
3259,30,2025-08-05,32.68,1.35
3260,11,2024-10-13,92.98,0.35
3261,22,2025-01-18,48.78,0.37
3262,34,2025-02-06,62.25,0.79
3263,9,2024-12-27,87.85,1.22
3264,12,2025-10-15,47.26,1.9
3265,35,2025-08-12,89.27,1.58
3266,15,2024-07-18,68.23,1.8
3267,7,2024-12-14,58.34,0.52
3268,21,2024-07-10,67.31,0.68
3269,31,2024-07-01,93.98,0.69
3270,11,2025-08-12,42.03,1.89
3271,15,2025-12-12,45.56,1.06
3272,24,2024-04-14,45.65,1.98
3273,33,2024-04-18,69.2,0.78
3274,24,2024-01-27,96.61,0.98
3275,17,2025-01-30,96.47,1.12
3276,2,2025-09-16,52.43,0.98
3277,19,2024-09-24,45.69,0.39
3278,8,2025-11-22,92.57,1.65
3279,5,2024-04-25,93.97,1.2
3280,11,2024-02-18,43.94,1.67
3281,22,2025-08-18,46.52,1.59
3282,6,2025-01-07,44.71,0.62
3283,21,2024-10-27,61.76,0.65
3284,21,2024-07-26,37.51,1.46
3285,24,2025-09-26,92.03,1.64
3286,31,2025-06-21,36.82,1.6
3287,29,2024-11-20,33.21,1.92
3288,18,2024-06-02,78.8,1.29
3289,7,2024-10-17,96.53,1.58
3290,3,2024-12-28,42.41,0.77
3291,34,2024-05-04,78.73,1.05
3292,36,2024-03-02,72.36,1.67
3293,31,2024-01-07,49.02,0.26
3294,33,2025-06-23,69.05,1.53
3295,26,2024-06-15,92.31,1.87
3296,36,2025-03-14,59.13,1.91
3297,33,2025-03-01,85.46,0.9
3298,29,2024-10-13,50.91,0.34
3299,32,2025-12-24,53.65,0.67
3300,18,2025-07-08,74.25,1.47
3301,28,2025-01-07,85.76,0.63
3302,19,2024-07-01,65.14,0.61
3303,8,2024-03-25,86.87,0.86
3304,22,2024-01-27,39.53,1.7
3305,3,2024-02-13,40.92,0.61
3306,15,2025-08-23,75.31,0.46
3307,16,2024-05-14,74.99,1.65
3308,8,2024-11-29,90.79,0.14
3309,1,2024-11-27,53.8,0.07
3310,14,2025-10-10,74.31,1.11
3311,12,2025-11-29,37.03,0.61
3312,34,2025-06-21,73.18,0.77
3313,32,2024-05-27,64.97,1.7
3314,15,2025-03-09,61.43,1.27
3315,29,2024-10-26,75.02,0.3
3316,1,2024-05-12,55.64,1.03
3317,11,2025-01-12,50.15,1.9
3318,5,2025-06-22,45.29,1.63
3319,35,2024-04-18,81.59,0.38
3320,5,2024-05-09,44.01,0.29
3321,1,2025-10-03,51.34,0.19
3322,25,2024-01-09,91.98,1.04
3323,27,2024-09-25,64.27,0.41
3324,36,2025-04-19,54.15,1.07
3325,31,2025-02-17,66.31,0.17
3326,30,2024-06-30,85.08,1.8
3327,31,2025-04-20,52.46,1.49
3328,24,2025-07-29,73.94,0.97
3329,25,2024-06-07,90.39,1.88
3330,21,2024-05-25,73.3,1.02
3331,30,2025-01-26,92.98,1.11
3332,7,2025-02-05,33.72,1.74
3333,29,2024-05-03,75.18,0.35
3334,30,2025-12-04,45.05,0.89
3335,14,2025-08-01,75.88,1.93
3336,2,2024-11-29,42.73,0.31
3337,14,2025-02-25,91.71,1.91
3338,28,2024-11-30,76.01,1.17
3339,20,2024-08-29,68.72,0.29
3340,11,2024-11-28,75.73,1.4
3341,16,2025-08-14,89.9,1.08
3342,21,2025-07-23,95.78,0.53
3343,8,2025-05-15,80.74,0.93
3344,32,2024-08-12,41.31,0.79
3345,16,2024-01-21,69.97,0.52
3346,17,2025-08-14,86.75,1.55
3347,8,2024-07-03,92.53,1.21
3348,29,2024-01-03,43.08,0.35
3349,5,2024-06-14,33.88,0.49
3350,30,2025-06-23,93.75,1.44
3351,14,2025-05-17,79.55,1.64
3352,9,2025-08-16,96.59,1.89
3353,34,2024-09-05,39.15,0.06
3354,7,2024-05-17,85.53,0.79
3355,4,2025-07-15,43.19,0.08
3356,3,2024-09-28,83.27,0.98
3357,30,2025-06-15,65.24,1.73
3358,29,2024-12-23,77.85,1.39
3359,24,2025-11-14,66.0,0.37
3360,35,2025-02-07,94.7,1.6
3361,3,2024-07-25,31.21,1.96
3362,16,2025-02-01,75.18,1.63
3363,21,2024-04-22,62.22,0.69
3364,11,2024-08-03,91.04,1.14
3365,6,2024-01-24,84.53,1.29
3366,11,2025-08-23,82.45,1.33
3367,6,2024-11-06,43.92,0.55
3368,33,2024-07-16,33.97,1.65
3369,1,2025-08-13,59.09,0.94
3370,14,2025-12-04,71.54,0.19
3371,8,2024-05-28,57.85,1.27
3372,10,2024-04-28,44.51,0.24
3373,30,2025-02-23,62.66,1.32
3374,4,2024-04-27,72.41,1.49
3375,6,2024-04-28,37.89,0.81
3376,9,2024-07-04,32.93,1.24
3377,3,2025-04-02,39.52,0.69
3378,34,2025-03-24,95.27,0.4
3379,14,2024-02-07,50.55,0.38
3380,25,2024-12-11,44.59,0.03
3381,12,2025-04-11,75.54,1.33
3382,20,2025-06-17,37.25,1.53
3383,19,2024-06-29,37.03,0.57
3384,36,2025-11-30,57.63,1.05
3385,22,2024-01-09,70.35,0.65
3386,9,2024-06-02,71.74,0.75
3387,2,2025-08-28,43.56,1.69
3388,23,2025-01-24,88.78,0.13
3389,1,2024-08-07,80.1,1.14
3390,23,2024-05-11,84.55,1.17
3391,2,2024-04-09,46.02,0.91
3392,10,2024-10-09,43.35,1.87
3393,36,2024-11-30,67.77,0.77
3394,9,2024-08-05,89.24,0.52
3395,5,2024-06-08,31.8,1.98
3396,4,2025-03-08,38.62,1.23
3397,31,2024-08-24,69.03,0.56
3398,11,2025-09-05,73.36,0.89
3399,6,2025-03-17,59.83,1.18
3400,27,2024-08-21,39.1,1.72
3401,34,2025-10-27,96.16,0.21
3402,21,2024-09-24,96.7,0.32
3403,1,2024-08-15,79.08,1.73
3404,3,2024-09-12,34.11,0.03
3405,24,2025-02-19,96.96,1.13
3406,29,2025-01-12,59.62,1.57
3407,5,2025-01-14,61.0,1.35
3408,23,2025-01-15,49.95,1.69
3409,16,2024-09-14,63.57,0.21
3410,17,2025-04-17,60.39,0.22
3411,36,2024-03-01,83.84,1.59
3412,33,2024-05-05,32.71,0.05
3413,27,2025-07-21,46.09,0.9
3414,18,2024-04-02,64.23,0.85
3415,3,2025-07-11,30.92,0.19
3416,24,2025-04-03,37.52,1.19
3417,7,2024-12-16,79.3,0.93
3418,13,2025-06-04,32.97,0.91
3419,16,2024-02-25,62.34,0.46
3420,6,2024-02-18,86.91,0.58
3421,34,2024-10-09,64.44,0.4
3422,26,2024-06-28,37.99,0.39
3423,2,2025-08-01,60.46,0.7
3424,34,2025-11-23,54.87,0.85
3425,28,2025-09-02,47.76,0.06
3426,8,2025-07-28,30.38,0.4
3427,13,2025-09-13,58.18,1.65
3428,29,2024-09-17,88.68,1.78
3429,28,2024-06-01,35.53,1.17
3430,34,2024-09-03,88.15,1.4
3431,31,2024-01-20,32.25,1.96
3432,26,2025-02-28,59.79,0.62
3433,22,2025-10-03,71.25,1.51
3434,8,2024-02-21,61.29,0.97
3435,30,2024-05-07,93.98,0.07
3436,17,2025-08-22,46.52,1.54
3437,36,2024-03-10,87.44,1.13
3438,18,2025-08-10,30.21,0.5
3439,5,2024-11-20,84.91,0.08
3440,33,2024-02-08,86.55,0.6
3441,32,2025-02-08,84.83,1.06
3442,32,2025-10-16,45.66,0.13
3443,30,2025-08-27,60.73,0.24
3444,27,2025-01-26,72.21,1.5
3445,7,2025-02-24,93.57,1.91
3446,10,2024-08-09,63.95,1.91
3447,32,2025-05-06,69.97,0.5
3448,12,2024-11-26,60.58,0.42
3449,33,2025-11-16,71.37,0.58
3450,8,2025-09-17,61.22,0.03
3451,17,2024-06-18,91.84,1.7
3452,9,2024-01-27,45.0,0.1
3453,30,2025-07-07,89.1,0.21
3454,27,2024-02-26,88.87,1.32
3455,2,2025-10-07,86.23,1.26
3456,7,2025-07-12,96.06,1.6
3457,16,2025-01-13,77.9,1.5
3458,33,2025-09-01,65.31,1.99
3459,29,2024-05-30,92.82,0.17
3460,29,2024-01-23,81.17,1.08
3461,19,2025-11-08,65.58,1.63
3462,5,2025-07-13,94.97,1.79
3463,20,2025-07-01,39.68,1.52
3464,29,2024-12-30,66.54,1.47
3465,15,2025-08-07,98.8,1.95
3466,24,2025-03-24,95.28,1.08
3467,4,2024-01-27,48.17,0.09
3468,31,2024-11-23,63.13,0.19
3469,12,2024-07-12,56.62,0.17
3470,26,2024-04-03,83.52,1.34
3471,11,2025-06-07,92.37,1.35
3472,18,2024-06-18,71.99,0.85
3473,33,2024-06-03,62.44,1.5
3474,31,2025-11-11,74.48,0.53
3475,23,2024-08-22,79.94,0.52
3476,6,2025-08-17,59.65,0.71
3477,3,2025-05-21,92.97,1.28
3478,12,2025-05-14,49.89,1.79
3479,36,2025-07-25,45.69,1.45
3480,23,2024-04-19,84.53,0.92
3481,26,2024-07-05,50.5,0.09
3482,27,2025-12-19,74.78,1.67
3483,25,2025-01-27,68.28,1.44
3484,28,2024-01-27,48.6,1.02
3485,10,2024-03-07,61.08,0.31
3486,22,2024-04-14,57.02,0.32
3487,23,2025-08-16,83.2,1.65
3488,27,2024-10-08,67.98,0.25
3489,33,2025-08-10,97.21,1.56
3490,18,2025-07-01,58.01,1.39
3491,15,2025-09-20,32.88,0.87
3492,17,2025-02-08,63.57,1.98
3493,34,2025-03-31,72.14,0.14
3494,2,2025-09-30,88.31,0.18
3495,5,2024-08-07,99.91,0.23
3496,16,2025-01-01,76.28,1.97
3497,11,2024-07-28,80.03,0.22
3498,14,2025-05-01,80.38,1.79
3499,22,2024-07-10,98.67,0.09
3500,17,2024-11-24,68.94,0.19
3501,22,2025-12-18,31.54,0.33
3502,18,2024-11-05,64.69,0.52
3503,7,2025-03-15,52.25,0.06
3504,13,2025-12-14,50.24,0.06
3505,27,2025-02-15,89.16,0.94
3506,31,2024-03-07,84.07,0.25
3507,17,2025-08-31,67.68,1.51
3508,3,2025-07-13,67.87,1.82
3509,1,2025-02-14,62.32,1.1
3510,7,2024-10-05,35.57,0.54
3511,34,2024-04-17,85.11,1.68
3512,12,2025-02-07,73.86,1.89
3513,35,2025-03-08,73.15,1.08
3514,16,2025-12-16,98.27,0.79
3515,36,2025-03-26,51.81,1.01
3516,20,2025-12-06,92.48,0.18
3517,22,2025-08-25,48.29,0.63
3518,4,2024-04-23,38.69,0.27
3519,12,2024-02-29,89.14,1.56
3520,24,2024-09-09,78.79,0.76
3521,3,2024-12-25,37.94,0.95
3522,28,2025-11-30,80.97,0.45
3523,35,2025-07-22,86.53,0.41
3524,21,2024-09-11,58.76,1.42
3525,9,2024-04-12,66.03,0.52
3526,24,2025-09-05,33.91,0.97
3527,4,2024-01-26,71.59,1.3
3528,20,2024-05-19,50.91,1.94
3529,17,2024-07-02,33.29,1.84
3530,25,2025-11-29,90.56,1.57
3531,36,2025-09-20,60.44,1.0
3532,4,2024-11-30,85.24,0.52
3533,1,2024-11-14,52.03,1.73
3534,32,2025-03-29,53.79,1.78
3535,29,2024-11-11,83.76,1.93
3536,13,2025-06-02,86.37,0.06
3537,9,2024-09-05,89.99,0.74
3538,26,2025-01-25,84.83,1.71
3539,12,2025-03-04,53.56,0.58
3540,7,2025-02-10,74.28,1.21
